"ID","Deal"
19590,"Bad"
19591,"Neutral"
19592,"Neutral"
19593,"Bad"
19594,"Bad"
19595,"Good"
19596,"Bad"
19597,"Bad"
19598,"Neutral"
19599,"Neutral"
19600,"Neutral"
19601,"Neutral"
19602,"Bad"
19603,"Neutral"
19604,"Neutral"
19605,"Neutral"
19606,"Good"
19607,"Neutral"
19608,"Neutral"
19609,"Neutral"
19610,"Good"
19611,"Bad"
19612,"Neutral"
19613,"Neutral"
19614,"Good"
19615,"Neutral"
19616,"Bad"
19617,"Neutral"
19618,"Neutral"
19619,"Bad"
19620,"Bad"
19621,"Neutral"
19622,"Neutral"
19623,"Bad"
19624,"Good"
19625,"Bad"
19626,"Neutral"
19627,"Neutral"
19628,"Neutral"
19629,"Neutral"
19630,"Neutral"
19631,"Neutral"
19632,"Good"
19633,"Bad"
19634,"Neutral"
19635,"Good"
19636,"Neutral"
19637,"Good"
19638,"Good"
19639,"Bad"
19640,"Good"
19641,"Bad"
19642,"Neutral"
19643,"Neutral"
19644,"Neutral"
19645,"Good"
19646,"Good"
19647,"Neutral"
19648,"Neutral"
19649,"Neutral"
19650,"Neutral"
19651,"Neutral"
19652,"Neutral"
19653,"Neutral"
19654,"Good"
19655,"Neutral"
19656,"Neutral"
19657,"Neutral"
19658,"Bad"
19659,"Neutral"
19660,"Neutral"
19661,"Neutral"
19662,"Neutral"
19663,"Neutral"
19664,"Bad"
19665,"Neutral"
19666,"Neutral"
19667,"Good"
19668,"Neutral"
19669,"Neutral"
19670,"Bad"
19671,"Good"
19672,"Neutral"
19673,"Neutral"
19674,"Neutral"
19675,"Bad"
19676,"Bad"
19677,"Bad"
19678,"Neutral"
19679,"Bad"
19680,"Neutral"
19681,"Neutral"
19682,"Neutral"
19683,"Bad"
19684,"Bad"
19685,"Bad"
19686,"Neutral"
19687,"Neutral"
19688,"Neutral"
19689,"Neutral"
19690,"Bad"
19691,"Bad"
19692,"Good"
19693,"Neutral"
19694,"Good"
19695,"Bad"
19696,"Good"
19697,"Neutral"
19698,"Neutral"
19699,"Bad"
19700,"Neutral"
19701,"Good"
19702,"Neutral"
19703,"Bad"
19704,"Neutral"
19705,"Neutral"
19706,"Bad"
19707,"Good"
19708,"Bad"
19709,"Neutral"
19710,"Neutral"
19711,"Neutral"
19712,"Neutral"
19713,"Neutral"
19714,"Neutral"
19715,"Neutral"
19716,"Neutral"
19717,"Neutral"
19718,"Bad"
19719,"Good"
19720,"Good"
19721,"Neutral"
19722,"Good"
19723,"Good"
19724,"Good"
19725,"Bad"
19726,"Neutral"
19727,"Neutral"
19728,"Bad"
19729,"Good"
19730,"Neutral"
19731,"Good"
19732,"Bad"
19733,"Neutral"
19734,"Good"
19735,"Good"
19736,"Bad"
19737,"Neutral"
19738,"Neutral"
19739,"Neutral"
19740,"Neutral"
19741,"Neutral"
19742,"Neutral"
19743,"Neutral"
19744,"Neutral"
19745,"Bad"
19746,"Neutral"
19747,"Bad"
19748,"Neutral"
19749,"Neutral"
19750,"Bad"
19751,"Bad"
19752,"Bad"
19753,"Bad"
19754,"Neutral"
19755,"Bad"
19756,"Neutral"
19757,"Neutral"
19758,"Good"
19759,"Neutral"
19760,"Neutral"
19761,"Bad"
19762,"Neutral"
19763,"Bad"
19764,"Neutral"
19765,"Neutral"
19766,"Good"
19767,"Bad"
19768,"Neutral"
19769,"Neutral"
19770,"Neutral"
19771,"Neutral"
19772,"Good"
19773,"Good"
19774,"Good"
19775,"Neutral"
19776,"Neutral"
19777,"Neutral"
19778,"Good"
19779,"Neutral"
19780,"Good"
19781,"Neutral"
19782,"Good"
19783,"Neutral"
19784,"Neutral"
19785,"Good"
19786,"Neutral"
19787,"Neutral"
19788,"Neutral"
19789,"Neutral"
19790,"Bad"
19791,"Bad"
19792,"Bad"
19793,"Neutral"
19794,"Bad"
19795,"Good"
19796,"Neutral"
19797,"Good"
19798,"Bad"
19799,"Bad"
19800,"Neutral"
19801,"Neutral"
19802,"Bad"
19803,"Neutral"
19804,"Neutral"
19805,"Neutral"
19806,"Neutral"
19807,"Neutral"
19808,"Bad"
19809,"Neutral"
19810,"Neutral"
19811,"Bad"
19812,"Neutral"
19813,"Bad"
19814,"Bad"
19815,"Bad"
19816,"Neutral"
19817,"Neutral"
19818,"Neutral"
19819,"Bad"
19820,"Good"
19821,"Neutral"
19822,"Bad"
19823,"Neutral"
19824,"Bad"
19825,"Neutral"
19826,"Bad"
19827,"Neutral"
19828,"Neutral"
19829,"Neutral"
19830,"Bad"
19831,"Bad"
19832,"Good"
19833,"Bad"
19834,"Neutral"
19835,"Bad"
19836,"Neutral"
19837,"Neutral"
19838,"Neutral"
19839,"Bad"
19840,"Bad"
19841,"Bad"
19842,"Good"
19843,"Neutral"
19844,"Bad"
19845,"Neutral"
19846,"Bad"
19847,"Good"
19848,"Neutral"
19849,"Bad"
19850,"Bad"
19851,"Bad"
19852,"Neutral"
19853,"Bad"
19854,"Bad"
19855,"Neutral"
19856,"Neutral"
19857,"Good"
19858,"Good"
19859,"Bad"
19860,"Neutral"
19861,"Neutral"
19862,"Neutral"
19863,"Neutral"
19864,"Good"
19865,"Neutral"
19866,"Bad"
19867,"Bad"
19868,"Neutral"
19869,"Neutral"
19870,"Bad"
19871,"Neutral"
19872,"Neutral"
19873,"Neutral"
19874,"Neutral"
19875,"Good"
19876,"Neutral"
19877,"Neutral"
19878,"Good"
19879,"Bad"
19880,"Neutral"
19881,"Bad"
19882,"Neutral"
19883,"Neutral"
19884,"Good"
19885,"Bad"
19886,"Bad"
19887,"Bad"
19888,"Neutral"
19889,"Bad"
19890,"Good"
19891,"Good"
19892,"Neutral"
19893,"Neutral"
19894,"Neutral"
19895,"Neutral"
19896,"Neutral"
19897,"Neutral"
19898,"Good"
19899,"Bad"
19900,"Neutral"
19901,"Neutral"
19902,"Bad"
19903,"Neutral"
19904,"Good"
19905,"Bad"
19906,"Neutral"
19907,"Bad"
19908,"Bad"
19909,"Neutral"
19910,"Neutral"
19911,"Good"
19912,"Neutral"
19913,"Neutral"
19914,"Neutral"
19915,"Neutral"
19916,"Neutral"
19917,"Neutral"
19918,"Good"
19919,"Neutral"
19920,"Bad"
19921,"Neutral"
19922,"Good"
19923,"Bad"
19924,"Neutral"
19925,"Neutral"
19926,"Bad"
19927,"Bad"
19928,"Neutral"
19929,"Neutral"
19930,"Neutral"
19931,"Neutral"
19932,"Bad"
19933,"Neutral"
19934,"Neutral"
19935,"Neutral"
19936,"Bad"
19937,"Neutral"
19938,"Bad"
19939,"Neutral"
19940,"Neutral"
19941,"Neutral"
19942,"Neutral"
19943,"Neutral"
19944,"Good"
19945,"Good"
19946,"Bad"
19947,"Neutral"
19948,"Good"
19949,"Neutral"
19950,"Bad"
19951,"Neutral"
19952,"Neutral"
19953,"Neutral"
19954,"Bad"
19955,"Neutral"
19956,"Neutral"
19957,"Neutral"
19958,"Neutral"
19959,"Neutral"
19960,"Good"
19961,"Neutral"
19962,"Neutral"
19963,"Neutral"
19964,"Good"
19965,"Neutral"
19966,"Neutral"
19967,"Good"
19968,"Neutral"
19969,"Neutral"
19970,"Good"
19971,"Bad"
19972,"Bad"
19973,"Neutral"
19974,"Neutral"
19975,"Bad"
19976,"Bad"
19977,"Neutral"
19978,"Good"
19979,"Bad"
19980,"Bad"
19981,"Bad"
19982,"Bad"
19983,"Neutral"
19984,"Good"
19985,"Neutral"
19986,"Neutral"
19987,"Good"
19988,"Good"
19989,"Good"
19990,"Neutral"
19991,"Good"
19992,"Good"
19993,"Neutral"
19994,"Neutral"
19995,"Neutral"
19996,"Bad"
19997,"Good"
19998,"Bad"
19999,"Neutral"
20000,"Bad"
20001,"Neutral"
20002,"Good"
20003,"Bad"
20004,"Bad"
20005,"Bad"
20006,"Neutral"
20007,"Good"
20008,"Neutral"
20009,"Bad"
20010,"Good"
20011,"Good"
20012,"Neutral"
20013,"Neutral"
20014,"Bad"
20015,"Bad"
20016,"Neutral"
20017,"Neutral"
20018,"Good"
20019,"Good"
20020,"Good"
20021,"Bad"
20022,"Neutral"
20023,"Neutral"
20024,"Neutral"
20025,"Neutral"
20026,"Neutral"
20027,"Good"
20028,"Bad"
20029,"Neutral"
20030,"Good"
20031,"Neutral"
20032,"Neutral"
20033,"Good"
20034,"Good"
20035,"Neutral"
20036,"Bad"
20037,"Neutral"
20038,"Good"
20039,"Bad"
20040,"Neutral"
20041,"Bad"
20042,"Bad"
20043,"Neutral"
20044,"Bad"
20045,"Neutral"
20046,"Good"
20047,"Good"
20048,"Neutral"
20049,"Neutral"
20050,"Good"
20051,"Good"
20052,"Bad"
20053,"Neutral"
20054,"Bad"
20055,"Bad"
20056,"Neutral"
20057,"Neutral"
20058,"Neutral"
20059,"Bad"
20060,"Bad"
20061,"Bad"
20062,"Bad"
20063,"Bad"
20064,"Bad"
20065,"Neutral"
20066,"Neutral"
20067,"Bad"
20068,"Neutral"
20069,"Neutral"
20070,"Neutral"
20071,"Bad"
20072,"Bad"
20073,"Bad"
20074,"Neutral"
20075,"Neutral"
20076,"Neutral"
20077,"Neutral"
20078,"Neutral"
20079,"Neutral"
20080,"Bad"
20081,"Good"
20082,"Neutral"
20083,"Neutral"
20084,"Neutral"
20085,"Neutral"
20086,"Neutral"
20087,"Bad"
20088,"Neutral"
20089,"Bad"
20090,"Good"
20091,"Neutral"
20092,"Neutral"
20093,"Bad"
20094,"Neutral"
20095,"Good"
20096,"Neutral"
20097,"Bad"
20098,"Neutral"
20099,"Neutral"
20100,"Bad"
20101,"Neutral"
20102,"Neutral"
20103,"Neutral"
20104,"Good"
20105,"Neutral"
20106,"Bad"
20107,"Good"
20108,"Neutral"
20109,"Good"
20110,"Neutral"
20111,"Good"
20112,"Neutral"
20113,"Bad"
20114,"Bad"
20115,"Good"
20116,"Neutral"
20117,"Neutral"
20118,"Bad"
20119,"Bad"
20120,"Bad"
20121,"Neutral"
20122,"Neutral"
20123,"Neutral"
20124,"Good"
20125,"Bad"
20126,"Bad"
20127,"Bad"
20128,"Neutral"
20129,"Bad"
20130,"Good"
20131,"Neutral"
20132,"Bad"
20133,"Good"
20134,"Neutral"
20135,"Bad"
20136,"Neutral"
20137,"Neutral"
20138,"Bad"
20139,"Neutral"
20140,"Good"
20141,"Bad"
20142,"Neutral"
20143,"Neutral"
20144,"Neutral"
20145,"Neutral"
20146,"Good"
20147,"Neutral"
20148,"Neutral"
20149,"Good"
20150,"Good"
20151,"Bad"
20152,"Neutral"
20153,"Good"
20154,"Neutral"
20155,"Neutral"
20156,"Bad"
20157,"Good"
20158,"Neutral"
20159,"Neutral"
20160,"Bad"
20161,"Good"
20162,"Good"
20163,"Bad"
20164,"Good"
20165,"Neutral"
20166,"Neutral"
20167,"Neutral"
20168,"Neutral"
20169,"Good"
20170,"Neutral"
20171,"Neutral"
20172,"Bad"
20173,"Bad"
20174,"Neutral"
20175,"Bad"
20176,"Bad"
20177,"Bad"
20178,"Bad"
20179,"Neutral"
20180,"Good"
20181,"Neutral"
20182,"Neutral"
20183,"Neutral"
20184,"Good"
20185,"Neutral"
20186,"Neutral"
20187,"Neutral"
20188,"Neutral"
20189,"Good"
20190,"Neutral"
20191,"Neutral"
20192,"Neutral"
20193,"Bad"
20194,"Bad"
20195,"Neutral"
20196,"Neutral"
20197,"Bad"
20198,"Bad"
20199,"Neutral"
20200,"Neutral"
20201,"Neutral"
20202,"Bad"
20203,"Good"
20204,"Good"
20205,"Neutral"
20206,"Neutral"
20207,"Neutral"
20208,"Bad"
20209,"Neutral"
20210,"Good"
20211,"Good"
20212,"Neutral"
20213,"Bad"
20214,"Neutral"
20215,"Neutral"
20216,"Good"
20217,"Good"
20218,"Neutral"
20219,"Bad"
20220,"Bad"
20221,"Neutral"
20222,"Bad"
20223,"Neutral"
20224,"Good"
20225,"Neutral"
20226,"Good"
20227,"Neutral"
20228,"Neutral"
20229,"Good"
20230,"Bad"
20231,"Bad"
20232,"Bad"
20233,"Neutral"
20234,"Good"
20235,"Bad"
20236,"Neutral"
20237,"Neutral"
20238,"Neutral"
20239,"Bad"
20240,"Neutral"
20241,"Neutral"
20242,"Good"
20243,"Good"
20244,"Neutral"
20245,"Bad"
20246,"Neutral"
20247,"Bad"
20248,"Neutral"
20249,"Bad"
20250,"Neutral"
20251,"Neutral"
20252,"Good"
20253,"Bad"
20254,"Bad"
20255,"Neutral"
20256,"Neutral"
20257,"Neutral"
20258,"Neutral"
20259,"Good"
20260,"Neutral"
20261,"Neutral"
20262,"Good"
20263,"Bad"
20264,"Good"
20265,"Neutral"
20266,"Neutral"
20267,"Bad"
20268,"Neutral"
20269,"Neutral"
20270,"Good"
20271,"Neutral"
20272,"Neutral"
20273,"Good"
20274,"Good"
20275,"Neutral"
20276,"Bad"
20277,"Neutral"
20278,"Neutral"
20279,"Good"
20280,"Bad"
20281,"Good"
20282,"Neutral"
20283,"Neutral"
20284,"Neutral"
20285,"Neutral"
20286,"Neutral"
20287,"Good"
20288,"Neutral"
20289,"Neutral"
20290,"Neutral"
20291,"Neutral"
20292,"Neutral"
20293,"Neutral"
20294,"Neutral"
20295,"Neutral"
20296,"Neutral"
20297,"Neutral"
20298,"Good"
20299,"Bad"
20300,"Bad"
20301,"Neutral"
20302,"Good"
20303,"Neutral"
20304,"Good"
20305,"Neutral"
20306,"Neutral"
20307,"Good"
20308,"Good"
20309,"Neutral"
20310,"Neutral"
20311,"Bad"
20312,"Neutral"
20313,"Bad"
20314,"Bad"
20315,"Neutral"
20316,"Bad"
20317,"Neutral"
20318,"Neutral"
20319,"Bad"
20320,"Bad"
20321,"Bad"
20322,"Bad"
20323,"Bad"
20324,"Neutral"
20325,"Good"
20326,"Neutral"
20327,"Good"
20328,"Neutral"
20329,"Bad"
20330,"Good"
20331,"Bad"
20332,"Neutral"
20333,"Neutral"
20334,"Neutral"
20335,"Neutral"
20336,"Bad"
20337,"Bad"
20338,"Neutral"
20339,"Good"
20340,"Good"
20341,"Good"
20342,"Bad"
20343,"Neutral"
20344,"Neutral"
20345,"Bad"
20346,"Neutral"
20347,"Bad"
20348,"Good"
20349,"Neutral"
20350,"Good"
20351,"Good"
20352,"Good"
20353,"Neutral"
20354,"Neutral"
20355,"Bad"
20356,"Neutral"
20357,"Neutral"
20358,"Bad"
20359,"Bad"
20360,"Neutral"
20361,"Neutral"
20362,"Bad"
20363,"Neutral"
20364,"Neutral"
20365,"Good"
20366,"Neutral"
20367,"Neutral"
20368,"Good"
20369,"Neutral"
20370,"Neutral"
20371,"Bad"
20372,"Bad"
20373,"Neutral"
20374,"Good"
20375,"Good"
20376,"Neutral"
20377,"Neutral"
20378,"Bad"
20379,"Good"
20380,"Neutral"
20381,"Neutral"
20382,"Bad"
20383,"Neutral"
20384,"Bad"
20385,"Neutral"
20386,"Bad"
20387,"Good"
20388,"Neutral"
20389,"Neutral"
20390,"Good"
20391,"Good"
20392,"Neutral"
20393,"Neutral"
20394,"Bad"
20395,"Good"
20396,"Bad"
20397,"Good"
20398,"Neutral"
20399,"Bad"
20400,"Neutral"
20401,"Bad"
20402,"Neutral"
20403,"Neutral"
20404,"Bad"
20405,"Neutral"
20406,"Neutral"
20407,"Neutral"
20408,"Neutral"
20409,"Bad"
20410,"Neutral"
20411,"Bad"
20412,"Neutral"
20413,"Neutral"
20414,"Good"
20415,"Bad"
20416,"Good"
20417,"Neutral"
20418,"Good"
20419,"Neutral"
20420,"Neutral"
20421,"Bad"
20422,"Bad"
20423,"Bad"
20424,"Bad"
20425,"Bad"
20426,"Neutral"
20427,"Neutral"
20428,"Good"
20429,"Good"
20430,"Bad"
20431,"Neutral"
20432,"Neutral"
20433,"Bad"
20434,"Neutral"
20435,"Neutral"
20436,"Neutral"
20437,"Neutral"
20438,"Good"
20439,"Bad"
20440,"Neutral"
20441,"Bad"
20442,"Bad"
20443,"Bad"
20444,"Neutral"
20445,"Neutral"
20446,"Good"
20447,"Good"
20448,"Neutral"
20449,"Neutral"
20450,"Neutral"
20451,"Neutral"
20452,"Neutral"
20453,"Bad"
20454,"Neutral"
20455,"Good"
20456,"Good"
20457,"Neutral"
20458,"Bad"
20459,"Neutral"
20460,"Neutral"
20461,"Neutral"
20462,"Neutral"
20463,"Neutral"
20464,"Neutral"
20465,"Bad"
20466,"Bad"
20467,"Bad"
20468,"Bad"
20469,"Bad"
20470,"Bad"
20471,"Neutral"
20472,"Good"
20473,"Neutral"
20474,"Neutral"
20475,"Bad"
20476,"Neutral"
20477,"Neutral"
20478,"Bad"
20479,"Neutral"
20480,"Good"
20481,"Neutral"
20482,"Bad"
20483,"Bad"
20484,"Bad"
20485,"Bad"
20486,"Neutral"
20487,"Neutral"
20488,"Bad"
20489,"Bad"
20490,"Bad"
20491,"Neutral"
20492,"Neutral"
20493,"Neutral"
20494,"Neutral"
20495,"Neutral"
20496,"Bad"
20497,"Bad"
20498,"Neutral"
20499,"Bad"
20500,"Good"
20501,"Good"
20502,"Neutral"
20503,"Bad"
20504,"Bad"
20505,"Bad"
20506,"Bad"
20507,"Bad"
20508,"Neutral"
20509,"Good"
20510,"Bad"
20511,"Neutral"
20512,"Neutral"
20513,"Bad"
20514,"Good"
20515,"Neutral"
20516,"Neutral"
20517,"Neutral"
20518,"Good"
20519,"Neutral"
20520,"Good"
20521,"Neutral"
20522,"Neutral"
20523,"Neutral"
20524,"Good"
20525,"Good"
20526,"Neutral"
20527,"Bad"
20528,"Bad"
20529,"Neutral"
20530,"Neutral"
20531,"Good"
20532,"Neutral"
20533,"Neutral"
20534,"Bad"
20535,"Bad"
20536,"Bad"
20537,"Neutral"
20538,"Neutral"
20539,"Bad"
20540,"Good"
20541,"Neutral"
20542,"Neutral"
20543,"Good"
20544,"Bad"
20545,"Bad"
20546,"Neutral"
20547,"Bad"
20548,"Bad"
20549,"Neutral"
20550,"Neutral"
20551,"Neutral"
20552,"Neutral"
20553,"Neutral"
20554,"Neutral"
20555,"Neutral"
20556,"Neutral"
20557,"Neutral"
20558,"Bad"
20559,"Neutral"
20560,"Good"
20561,"Good"
20562,"Good"
20563,"Bad"
20564,"Neutral"
20565,"Neutral"
20566,"Neutral"
20567,"Neutral"
20568,"Neutral"
20569,"Bad"
20570,"Bad"
20571,"Good"
20572,"Neutral"
20573,"Neutral"
20574,"Good"
20575,"Bad"
20576,"Good"
20577,"Bad"
20578,"Good"
20579,"Neutral"
20580,"Good"
20581,"Bad"
20582,"Bad"
20583,"Bad"
20584,"Neutral"
20585,"Bad"
20586,"Neutral"
20587,"Bad"
20588,"Good"
20589,"Good"
20590,"Neutral"
20591,"Neutral"
20592,"Neutral"
20593,"Neutral"
20594,"Neutral"
20595,"Good"
20596,"Good"
20597,"Neutral"
20598,"Neutral"
20599,"Bad"
20600,"Bad"
20601,"Neutral"
20602,"Neutral"
20603,"Neutral"
20604,"Neutral"
20605,"Neutral"
20606,"Neutral"
20607,"Neutral"
20608,"Bad"
20609,"Neutral"
20610,"Neutral"
20611,"Bad"
20612,"Bad"
20613,"Neutral"
20614,"Bad"
20615,"Neutral"
20616,"Bad"
20617,"Neutral"
20618,"Neutral"
20619,"Neutral"
20620,"Neutral"
20621,"Bad"
20622,"Neutral"
20623,"Neutral"
20624,"Neutral"
20625,"Neutral"
20626,"Neutral"
20627,"Neutral"
20628,"Neutral"
20629,"Neutral"
20630,"Neutral"
20631,"Neutral"
20632,"Bad"
20633,"Neutral"
20634,"Bad"
20635,"Neutral"
20636,"Neutral"
20637,"Neutral"
20638,"Neutral"
20639,"Neutral"
20640,"Neutral"
20641,"Good"
20642,"Neutral"
20643,"Neutral"
20644,"Neutral"
20645,"Neutral"
20646,"Good"
20647,"Neutral"
20648,"Good"
20649,"Bad"
20650,"Neutral"
20651,"Neutral"
20652,"Good"
20653,"Neutral"
20654,"Neutral"
20655,"Bad"
20656,"Bad"
20657,"Neutral"
20658,"Neutral"
20659,"Bad"
20660,"Neutral"
20661,"Neutral"
20662,"Neutral"
20663,"Neutral"
20664,"Bad"
20665,"Bad"
20666,"Neutral"
20667,"Neutral"
20668,"Neutral"
20669,"Neutral"
20670,"Good"
20671,"Bad"
20672,"Good"
20673,"Bad"
20674,"Neutral"
20675,"Bad"
20676,"Neutral"
20677,"Neutral"
20678,"Bad"
20679,"Bad"
20680,"Neutral"
20681,"Neutral"
20682,"Good"
20683,"Neutral"
20684,"Neutral"
20685,"Neutral"
20686,"Neutral"
20687,"Neutral"
20688,"Bad"
20689,"Bad"
20690,"Good"
20691,"Neutral"
20692,"Bad"
20693,"Good"
20694,"Bad"
20695,"Neutral"
20696,"Bad"
20697,"Neutral"
20698,"Neutral"
20699,"Neutral"
20700,"Bad"
20701,"Neutral"
20702,"Neutral"
20703,"Good"
20704,"Neutral"
20705,"Bad"
20706,"Neutral"
20707,"Neutral"
20708,"Neutral"
20709,"Bad"
20710,"Bad"
20711,"Bad"
20712,"Bad"
20713,"Neutral"
20714,"Neutral"
20715,"Neutral"
20716,"Neutral"
20717,"Neutral"
20718,"Neutral"
20719,"Neutral"
20720,"Neutral"
20721,"Neutral"
20722,"Neutral"
20723,"Neutral"
20724,"Bad"
20725,"Neutral"
20726,"Neutral"
20727,"Good"
20728,"Neutral"
20729,"Bad"
20730,"Good"
20731,"Good"
20732,"Bad"
20733,"Neutral"
20734,"Good"
20735,"Neutral"
20736,"Bad"
20737,"Neutral"
20738,"Bad"
20739,"Neutral"
20740,"Bad"
20741,"Good"
20742,"Bad"
20743,"Good"
20744,"Bad"
20745,"Neutral"
20746,"Bad"
20747,"Bad"
20748,"Bad"
20749,"Bad"
20750,"Neutral"
20751,"Neutral"
20752,"Neutral"
20753,"Neutral"
20754,"Bad"
20755,"Bad"
20756,"Neutral"
20757,"Neutral"
20758,"Good"
20759,"Neutral"
20760,"Neutral"
20761,"Bad"
20762,"Neutral"
20763,"Good"
20764,"Bad"
20765,"Neutral"
20766,"Neutral"
20767,"Neutral"
20768,"Neutral"
20769,"Neutral"
20770,"Bad"
20771,"Bad"
20772,"Neutral"
20773,"Bad"
20774,"Neutral"
20775,"Bad"
20776,"Bad"
20777,"Bad"
20778,"Neutral"
20779,"Neutral"
20780,"Neutral"
20781,"Neutral"
20782,"Neutral"
20783,"Neutral"
20784,"Bad"
20785,"Good"
20786,"Good"
20787,"Bad"
20788,"Neutral"
20789,"Neutral"
20790,"Neutral"
20791,"Neutral"
20792,"Bad"
20793,"Good"
20794,"Bad"
20795,"Bad"
20796,"Neutral"
20797,"Good"
20798,"Neutral"
20799,"Neutral"
20800,"Neutral"
20801,"Bad"
20802,"Neutral"
20803,"Bad"
20804,"Good"
20805,"Good"
20806,"Good"
20807,"Bad"
20808,"Neutral"
20809,"Good"
20810,"Good"
20811,"Neutral"
20812,"Bad"
20813,"Good"
20814,"Good"
20815,"Bad"
20816,"Good"
20817,"Bad"
20818,"Neutral"
20819,"Neutral"
20820,"Neutral"
20821,"Neutral"
20822,"Bad"
20823,"Neutral"
20824,"Bad"
20825,"Good"
20826,"Bad"
20827,"Good"
20828,"Bad"
20829,"Good"
20830,"Neutral"
20831,"Neutral"
20832,"Neutral"
20833,"Good"
20834,"Good"
20835,"Neutral"
20836,"Neutral"
20837,"Good"
20838,"Bad"
20839,"Good"
20840,"Neutral"
20841,"Neutral"
20842,"Neutral"
20843,"Neutral"
20844,"Good"
20845,"Neutral"
20846,"Neutral"
20847,"Neutral"
20848,"Neutral"
20849,"Bad"
20850,"Neutral"
20851,"Bad"
20852,"Neutral"
20853,"Bad"
20854,"Bad"
20855,"Neutral"
20856,"Bad"
20857,"Neutral"
20858,"Bad"
20859,"Neutral"
20860,"Neutral"
20861,"Neutral"
20862,"Neutral"
20863,"Neutral"
20864,"Neutral"
20865,"Good"
20866,"Neutral"
20867,"Good"
20868,"Neutral"
20869,"Neutral"
20870,"Good"
20871,"Bad"
20872,"Good"
20873,"Neutral"
20874,"Bad"
20875,"Bad"
20876,"Neutral"
20877,"Neutral"
20878,"Neutral"
20879,"Neutral"
20880,"Bad"
20881,"Neutral"
20882,"Bad"
20883,"Neutral"
20884,"Neutral"
20885,"Neutral"
20886,"Good"
20887,"Bad"
20888,"Good"
20889,"Bad"
20890,"Neutral"
20891,"Bad"
20892,"Bad"
20893,"Bad"
20894,"Bad"
20895,"Bad"
20896,"Neutral"
20897,"Good"
20898,"Neutral"
20899,"Neutral"
20900,"Bad"
20901,"Bad"
20902,"Neutral"
20903,"Bad"
20904,"Bad"
20905,"Good"
20906,"Neutral"
20907,"Neutral"
20908,"Good"
20909,"Neutral"
20910,"Neutral"
20911,"Bad"
20912,"Neutral"
20913,"Bad"
20914,"Bad"
20915,"Bad"
20916,"Neutral"
20917,"Neutral"
20918,"Neutral"
20919,"Neutral"
20920,"Bad"
20921,"Neutral"
20922,"Neutral"
20923,"Bad"
20924,"Neutral"
20925,"Bad"
20926,"Neutral"
20927,"Good"
20928,"Neutral"
20929,"Bad"
20930,"Neutral"
20931,"Good"
20932,"Neutral"
20933,"Neutral"
20934,"Bad"
20935,"Bad"
20936,"Neutral"
20937,"Neutral"
20938,"Bad"
20939,"Good"
20940,"Neutral"
20941,"Neutral"
20942,"Neutral"
20943,"Good"
20944,"Bad"
20945,"Neutral"
20946,"Good"
20947,"Bad"
20948,"Neutral"
20949,"Bad"
20950,"Neutral"
20951,"Bad"
20952,"Neutral"
20953,"Bad"
20954,"Neutral"
20955,"Bad"
20956,"Neutral"
20957,"Good"
20958,"Good"
20959,"Bad"
20960,"Neutral"
20961,"Neutral"
20962,"Neutral"
20963,"Neutral"
20964,"Neutral"
20965,"Neutral"
20966,"Neutral"
20967,"Neutral"
20968,"Neutral"
20969,"Bad"
20970,"Neutral"
20971,"Neutral"
20972,"Neutral"
20973,"Bad"
20974,"Bad"
20975,"Neutral"
20976,"Neutral"
20977,"Good"
20978,"Bad"
20979,"Neutral"
20980,"Neutral"
20981,"Neutral"
20982,"Bad"
20983,"Bad"
20984,"Good"
20985,"Neutral"
20986,"Neutral"
20987,"Good"
20988,"Bad"
20989,"Neutral"
20990,"Neutral"
20991,"Good"
20992,"Neutral"
20993,"Neutral"
20994,"Bad"
20995,"Neutral"
20996,"Neutral"
20997,"Neutral"
20998,"Bad"
20999,"Good"
21000,"Neutral"
21001,"Good"
21002,"Good"
21003,"Neutral"
21004,"Good"
21005,"Good"
21006,"Neutral"
21007,"Bad"
21008,"Neutral"
21009,"Bad"
21010,"Good"
21011,"Good"
21012,"Bad"
21013,"Neutral"
21014,"Neutral"
21015,"Good"
21016,"Neutral"
21017,"Neutral"
21018,"Neutral"
21019,"Neutral"
21020,"Neutral"
21021,"Neutral"
21022,"Neutral"
21023,"Bad"
21024,"Bad"
21025,"Neutral"
21026,"Bad"
21027,"Neutral"
21028,"Neutral"
21029,"Good"
21030,"Neutral"
21031,"Neutral"
21032,"Neutral"
21033,"Neutral"
21034,"Neutral"
21035,"Bad"
21036,"Neutral"
21037,"Bad"
21038,"Bad"
21039,"Neutral"
21040,"Bad"
21041,"Bad"
21042,"Bad"
21043,"Good"
21044,"Neutral"
21045,"Bad"
21046,"Neutral"
21047,"Neutral"
21048,"Neutral"
21049,"Neutral"
21050,"Neutral"
21051,"Neutral"
21052,"Bad"
21053,"Neutral"
21054,"Bad"
21055,"Bad"
21056,"Bad"
21057,"Good"
21058,"Bad"
21059,"Bad"
21060,"Neutral"
21061,"Good"
21062,"Bad"
21063,"Neutral"
21064,"Neutral"
21065,"Neutral"
21066,"Good"
21067,"Bad"
21068,"Neutral"
21069,"Neutral"
21070,"Neutral"
21071,"Neutral"
21072,"Neutral"
21073,"Bad"
21074,"Good"
21075,"Neutral"
21076,"Bad"
21077,"Neutral"
21078,"Bad"
21079,"Bad"
21080,"Neutral"
21081,"Neutral"
21082,"Neutral"
21083,"Neutral"
21084,"Good"
